timestamp,array_id,irradiance_kwh_m2,temp_c,humidity_pct,cloud_cover_pct,rainfall_mm,actual_output_kwh,expected_output_kwh,efficiency_pct,soiling_loss_pct,dust_flag,rain_event
2024-07-03 19:00:00,C2,1.35,32.66,70.79,19.11,0.0,2519.62,2632.58,93.3165,4.0,1,False
2024-07-04 07:00:00,A1,0.0,32.49,70.68,18.95,0.0,0.0,0.0,79.1358,18.0,1,False
2024-07-04 08:00:00,A1,0.5028,28.78,88.49,24.42,0.0,788.01,980.47,78.3616,18.0,1,False
2024-07-04 09:00:00,A1,1.8192,32.17,86.89,11.38,0.0,2873.56,3547.38,78.9802,18.0,1,False
2024-07-04 10:00:00,A1,3.4463,46.97,70.74,16.93,0.0,5468.61,6720.25,79.3408,18.0,1,False
2024-07-04 11:00:00,A1,4.7626,42.46,83.93,11.8,0.0,7504.28,9287.15,78.7828,18.0,1,False
2024-07-04 12:00:00,A1,5.2654,46.35,71.31,11.31,0.0,8303.13,10267.62,78.8454,18.0,1,False
2024-07-04 13:00:00,A1,4.7626,43.91,82.52,22.72,0.0,7593.89,9287.15,79.7235,18.0,1,False
2024-07-04 14:00:00,A1,3.4463,45.7,74.66,5.49,0.0,5451.9,6720.25,79.0983,18.0,1,False
2024-07-04 15:00:00,A1,1.8192,32.63,85.98,24.96,0.0,2875.78,3547.38,79.0411,18.0,1,False
2024-07-04 16:00:00,A1,0.5028,29.1,85.34,13.04,0.0,799.79,980.47,79.5327,18.0,1,False
2024-07-04 17:00:00,A1,0.0,32.24,89.68,20.37,0.0,0.0,0.0,80.1494,18.0,1,False
2024-07-04 18:00:00,A1,0.5028,29.51,78.43,19.75,0.0,792.61,980.47,78.8186,18.0,1,False
2024-07-04 19:00:00,A1,1.8192,29.13,75.74,10.93,0.0,2866.64,3547.38,78.7899,18.0,1,False
2024-07-04 07:00:00,A2,0.0,28.4,70.84,5.36,0.0,0.0,0.0,85.8591,11.0,1,False
2024-07-04 08:00:00,A2,0.5028,29.31,83.59,9.37,0.0,864.65,980.47,85.9827,11.0,1,False
2024-07-04 09:00:00,A2,1.8192,32.7,85.73,6.79,0.0,3133.23,3547.38,86.1171,11.0,1,False
2024-07-04 10:00:00,A2,3.4463,47.67,79.35,17.27,0.0,5961.52,6720.25,86.4922,11.0,1,False
2024-07-04 11:00:00,A2,4.7626,43.0,89.82,9.63,0.0,8181.55,9287.15,85.893,11.0,1,False
2024-07-04 12:00:00,A2,5.2654,45.65,80.25,9.61,0.0,9065.33,10267.62,86.0832,11.0,1,False
2024-07-04 13:00:00,A2,4.7626,43.06,74.41,8.73,0.0,8215.2,9287.15,86.2462,11.0,1,False
2024-07-04 14:00:00,A2,3.4463,42.35,89.38,22.68,0.0,5905.64,6720.25,85.6813,11.0,1,False
2024-07-04 15:00:00,A2,1.8192,32.57,89.9,8.48,0.0,3150.6,3547.38,86.5945,11.0,1,False
2024-07-04 16:00:00,A2,0.5028,31.18,73.08,21.32,0.0,871.97,980.47,86.7103,11.0,1,False
2024-07-04 17:00:00,A2,0.0,28.35,74.48,15.74,0.0,0.0,0.0,85.7146,11.0,1,False
2024-07-04 18:00:00,A2,0.5028,27.55,87.55,10.31,0.0,872.61,980.47,86.7738,11.0,1,False
2024-07-04 19:00:00,A2,1.8192,27.78,87.77,24.11,0.0,3161.64,3547.38,86.8979,11.0,1,False
2024-07-04 07:00:00,B1,0.0,30.93,81.02,6.74,0.0,0.0,0.0,92.1429,5.0,1,False
2024-07-04 08:00:00,B1,0.5028,29.45,77.45,10.2,0.0,926.84,980.47,92.1672,5.0,1,False
2024-07-04 09:00:00,B1,1.8192,27.49,74.4,18.67,0.0,3346.66,3547.38,91.9834,5.0,1,False
2024-07-04 10:00:00,B1,3.4463,42.46,87.02,14.9,0.0,6403.0,6720.25,92.8973,5.0,1,False
2024-07-04 11:00:00,B1,4.7626,46.95,76.96,18.56,0.0,8883.61,9287.15,93.2635,5.0,1,False
2024-07-04 12:00:00,B1,5.2654,45.39,75.34,22.57,0.0,9660.47,10267.62,91.7346,5.0,1,False
2024-07-04 13:00:00,B1,4.7626,47.1,87.35,19.17,0.0,8791.39,9287.15,92.2953,5.0,1,False
2024-07-04 14:00:00,B1,3.4463,47.02,83.95,18.6,0.0,6379.36,6720.25,92.5544,5.0,1,False
2024-07-04 15:00:00,B1,1.8192,27.95,87.62,22.44,0.0,3372.41,3547.38,92.6911,5.0,1,False
2024-07-04 16:00:00,B1,0.5028,27.18,86.52,7.58,0.0,928.42,980.47,92.3244,5.0,1,False
2024-07-04 17:00:00,B1,0.0,27.96,86.36,21.64,0.0,0.0,0.0,92.6033,5.0,1,False
2024-07-04 18:00:00,B1,0.5028,30.04,70.13,10.74,0.0,921.05,980.47,91.5915,5.0,1,False
2024-07-04 19:00:00,B1,1.8192,30.79,75.2,17.68,0.0,3350.74,3547.38,92.0955,5.0,1,False
2024-07-04 07:00:00,B2,0.0,30.24,85.6,7.14,0.0,0.0,0.0,81.5232,15.5,1,False
2024-07-04 08:00:00,B2,0.5028,32.78,76.84,17.65,0.0,820.83,980.47,81.6247,15.5,1,False
2024-07-04 09:00:00,B2,1.8192,32.59,72.05,23.74,0.0,2993.94,3547.38,82.2887,15.5,1,False
2024-07-04 10:00:00,B2,3.4463,43.81,84.16,6.35,0.0,5602.05,6720.25,81.2768,15.5,1,False
2024-07-04 11:00:00,B2,4.7626,45.49,76.92,17.42,0.0,7772.35,9287.15,81.597,15.5,1,False
2024-07-04 12:00:00,B2,5.2654,46.55,70.49,5.44,0.0,8553.25,10267.62,81.2205,15.5,1,False
2024-07-04 13:00:00,B2,4.7626,43.94,79.77,20.41,0.0,7781.07,9287.15,81.6886,15.5,1,False
2024-07-04 14:00:00,B2,3.4463,43.64,89.94,13.52,0.0,5598.3,6720.25,81.2224,15.5,1,False
2024-07-04 15:00:00,B2,1.8192,29.71,73.27,20.9,0.0,2999.46,3547.38,82.4406,15.5,1,False
2024-07-04 16:00:00,B2,0.5028,27.49,83.61,18.09,0.0,814.44,980.47,80.9894,15.5,1,False
2024-07-04 17:00:00,B2,0.0,28.64,89.02,8.02,0.0,0.0,0.0,81.8542,15.5,1,False
2024-07-04 18:00:00,B2,0.5028,29.52,82.77,12.95,0.0,822.84,980.47,81.8251,15.5,1,False
2024-07-04 19:00:00,B2,1.8192,28.65,89.68,13.19,0.0,2963.44,3547.38,81.4504,15.5,1,False
2024-07-04 07:00:00,C1,0.0,28.28,70.62,18.03,0.0,0.0,0.0,88.8794,8.0,1,False
2024-07-04 08:00:00,C1,0.5028,29.21,87.29,14.46,0.0,896.76,980.47,89.176,8.0,1,False
2024-07-04 09:00:00,C1,1.8192,31.63,86.9,20.22,0.0,3244.35,3547.38,89.1714,8.0,1,False
2024-07-04 10:00:00,C1,3.4463,45.76,72.62,5.65,0.0,6150.12,6720.25,89.2284,8.0,1,False
2024-07-04 11:00:00,C1,4.7626,46.78,79.63,7.35,0.0,8486.86,9287.15,89.0983,8.0,1,False
2024-07-04 12:00:00,C1,5.2654,42.75,83.71,13.61,0.0,9409.83,10267.62,89.3545,8.0,1,False
2024-07-04 13:00:00,C1,4.7626,42.39,81.64,10.38,0.0,8475.59,9287.15,88.9799,8.0,1,False
2024-07-04 14:00:00,C1,3.4463,46.79,76.21,14.1,0.0,6085.07,6720.25,88.2846,8.0,1,False
2024-07-04 15:00:00,C1,1.8192,30.6,75.83,18.9,0.0,3229.89,3547.38,88.7738,8.0,1,False
2024-07-04 16:00:00,C1,0.5028,32.16,85.6,5.79,0.0,882.81,980.47,87.7881,8.0,1,False
2024-07-04 17:00:00,C1,0.0,28.45,89.73,7.85,0.0,0.0,0.0,88.5165,8.0,1,False
2024-07-04 18:00:00,C1,0.5028,29.99,82.36,19.05,0.0,894.75,980.47,88.9761,8.0,1,False
2024-07-04 19:00:00,C1,1.8192,28.96,80.35,6.76,0.0,3234.1,3547.38,88.8895,8.0,1,False
2024-07-04 07:00:00,C2,0.0,29.1,70.66,6.57,0.0,0.0,0.0,90.5134,6.5,1,False
2024-07-04 08:00:00,C2,0.5028,30.41,83.79,21.01,0.0,905.04,980.47,89.9992,6.5,1,False
2024-07-04 09:00:00,C2,1.8192,28.2,73.35,7.09,0.0,3287.58,3547.38,90.3594,6.5,1,False
2024-07-04 10:00:00,C2,3.4463,42.19,88.72,6.04,0.0,6285.99,6720.25,91.1997,6.5,1,False
2024-07-04 11:00:00,C2,4.7626,45.25,84.18,22.42,0.0,8664.42,9287.15,90.9623,6.5,1,False
2024-07-04 12:00:00,C2,5.2654,44.04,86.3,6.6,0.0,9577.59,10267.62,90.9476,6.5,1,False
2024-07-04 13:00:00,C2,4.7626,47.37,80.95,21.35,0.0,8650.63,9287.15,90.8176,6.5,1,False
2024-07-04 14:00:00,C2,3.4463,45.16,84.63,6.63,0.0,6309.29,6720.25,91.5376,6.5,1,False
2024-07-04 15:00:00,C2,1.8192,27.36,74.94,8.19,0.0,3280.16,3547.38,90.1554,6.5,1,False
2024-07-04 16:00:00,C2,0.5028,32.86,76.74,8.64,0.0,908.47,980.47,90.3398,6.5,1,False
2024-07-04 17:00:00,C2,0.0,31.74,83.17,14.96,0.0,0.0,0.0,90.7121,6.5,1,False
2024-07-04 18:00:00,C2,0.5028,28.37,89.93,24.5,0.0,918.76,980.47,91.3638,6.5,1,False
2024-07-04 19:00:00,C2,1.8192,30.9,73.99,18.6,0.0,3300.63,3547.38,90.7182,6.5,1,False
2024-07-05 07:00:00,A1,0.0,31.36,84.85,13.51,0.0,0.0,0.0,73.5455,24.0,1,False
2024-07-05 08:00:00,A1,0.3562,29.08,77.42,24.75,0.0,519.63,694.55,72.9446,24.0,1,False
2024-07-05 09:00:00,A1,1.2887,31.35,79.73,22.47,0.0,1861.33,2512.9,72.2191,24.0,1,False
2024-07-05 10:00:00,A1,2.4413,47.4,78.43,10.54,0.0,3613.15,4760.51,74.0009,24.0,1,False
2024-07-05 11:00:00,A1,3.3738,43.26,82.46,17.63,0.0,4952.72,6578.87,73.4002,24.0,1,False
2024-07-05 12:00:00,A1,3.73,46.4,72.63,19.32,0.0,5452.42,7273.42,73.0896,24.0,1,False
2024-07-05 13:00:00,A1,3.3738,44.95,74.94,22.41,0.0,4936.64,6578.87,73.1619,24.0,1,False
2024-07-05 14:00:00,A1,2.4413,44.67,80.3,12.18,0.0,3557.17,4760.51,72.8543,24.0,1,False
2024-07-05 15:00:00,A1,1.2887,29.35,89.39,10.16,0.0,1866.56,2512.9,72.4222,24.0,1,False
2024-07-05 16:00:00,A1,0.3562,30.94,76.5,20.47,0.0,521.16,694.55,73.1596,24.0,1,False
2024-07-05 17:00:00,A1,0.0,27.44,73.4,15.4,0.0,0.0,0.0,72.2221,24.0,1,False
2024-07-05 18:00:00,A1,0.3562,29.02,86.58,13.62,0.0,519.05,694.55,72.8638,24.0,1,False
2024-07-05 19:00:00,A1,1.2887,31.24,73.34,8.35,0.0,1889.82,2512.9,73.3245,24.0,1,False
2024-07-05 07:00:00,A2,0.0,27.22,84.73,18.28,0.0,0.0,0.0,82.6373,13.6667,1,False
2024-07-05 08:00:00,A2,0.3562,31.83,81.71,22.37,0.0,597.96,694.55,83.9406,13.6667,1,False
2024-07-05 09:00:00,A2,1.2887,28.24,72.24,10.39,0.0,2146.63,2512.9,83.2886,13.6667,1,False
2024-07-05 10:00:00,A2,2.4413,47.62,70.79,7.44,0.0,4070.0,4760.51,83.3575,13.6667,1,False
2024-07-05 11:00:00,A2,3.3738,44.71,88.68,11.32,0.0,5599.77,6578.87,82.9896,13.6667,1,False
2024-07-05 12:00:00,A2,3.73,42.89,89.73,24.3,0.0,6194.63,7273.42,83.039,13.6667,1,False
2024-07-05 13:00:00,A2,3.3738,42.03,89.04,17.78,0.0,5623.28,6578.87,83.338,13.6667,1,False
2024-07-05 14:00:00,A2,2.4413,45.09,79.78,18.34,0.0,4065.55,4760.51,83.2665,13.6667,1,False
2024-07-05 15:00:00,A2,1.2887,27.84,70.6,11.16,0.0,2161.77,2512.9,83.8763,13.6667,1,False
2024-07-05 16:00:00,A2,0.3562,31.04,89.4,6.88,0.0,590.29,694.55,82.8641,13.6667,1,False
2024-07-05 17:00:00,A2,0.0,31.04,78.88,22.36,0.0,0.0,0.0,83.6555,13.6667,1,False
2024-07-05 18:00:00,A2,0.3562,32.03,88.89,18.66,0.0,595.58,694.55,83.6069,13.6667,1,False
2024-07-05 19:00:00,A2,1.2887,29.98,82.36,22.38,0.0,2135.96,2512.9,82.8748,13.6667,1,False
2024-07-05 07:00:00,B1,0.0,32.59,83.79,18.53,0.0,0.0,0.0,90.4422,6.3333,1,False
2024-07-05 08:00:00,B1,0.3562,28.29,83.18,12.88,0.0,646.11,694.55,90.7004,6.3333,1,False
2024-07-05 09:00:00,B1,1.2887,30.95,89.99,5.96,0.0,2326.84,2512.9,90.2809,6.3333,1,False
2024-07-05 10:00:00,B1,2.4413,47.86,78.14,22.42,0.0,4434.11,4760.51,90.815,6.3333,1,False
2024-07-05 11:00:00,B1,3.3738,46.43,87.57,13.08,0.0,6129.28,6578.87,90.837,6.3333,1,False
2024-07-05 12:00:00,B1,3.73,43.96,83.35,21.16,0.0,6817.19,7273.42,91.3843,6.3333,1,False
2024-07-05 13:00:00,B1,3.3738,44.61,86.36,7.4,0.0,6142.12,6578.87,91.0274,6.3333,1,False
2024-07-05 14:00:00,B1,2.4413,45.27,70.12,11.49,0.0,4442.38,4760.51,90.9844,6.3333,1,False
2024-07-05 15:00:00,B1,1.2887,31.17,77.77,13.97,0.0,2320.32,2512.9,90.0277,6.3333,1,False
2024-07-05 16:00:00,B1,0.3562,28.43,77.47,9.55,0.0,640.02,694.55,89.8448,6.3333,1,False
2024-07-05 17:00:00,B1,0.0,31.01,82.39,14.27,0.0,0.0,0.0,90.7515,6.3333,1,False
2024-07-05 18:00:00,B1,0.3562,29.28,87.27,15.38,0.0,643.38,694.55,90.3166,6.3333,1,False
2024-07-05 19:00:00,B1,1.2887,29.05,77.6,12.98,0.0,2330.93,2512.9,90.4395,6.3333,1,False
2024-07-05 07:00:00,B2,0.0,30.48,80.67,17.16,0.0,0.0,0.0,78.3234,18.6667,1,False
2024-07-05 08:00:00,B2,0.3562,31.31,89.11,5.36,0.0,560.44,694.55,78.6733,18.6667,1,False
2024-07-05 09:00:00,B2,1.2887,28.17,70.15,17.95,0.0,2026.33,2512.9,78.6211,18.6667,1,False
2024-07-05 10:00:00,B2,2.4413,47.56,71.21,23.69,0.0,3818.52,4760.51,78.207,18.6667,1,False
2024-07-05 11:00:00,B2,3.3738,44.11,72.03,14.72,0.0,5298.81,6578.87,78.5294,18.6667,1,False
2024-07-05 12:00:00,B2,3.73,43.84,86.06,15.78,0.0,5811.13,7273.42,77.898,18.6667,1,False
2024-07-05 13:00:00,B2,3.3738,43.87,82.21,19.32,0.0,5252.38,6578.87,77.8412,18.6667,1,False
2024-07-05 14:00:00,B2,2.4413,42.73,73.62,18.62,0.0,3809.96,4760.51,78.0317,18.6667,1,False
2024-07-05 15:00:00,B2,1.2887,28.09,80.5,19.18,0.0,1998.47,2512.9,77.5399,18.6667,1,False
2024-07-05 16:00:00,B2,0.3562,28.54,89.26,14.67,0.0,558.59,694.55,78.4136,18.6667,1,False
2024-07-05 17:00:00,B2,0.0,31.84,81.0,5.87,0.0,0.0,0.0,77.8647,18.6667,1,False
2024-07-05 18:00:00,B2,0.3562,30.61,86.38,22.68,0.0,559.7,694.55,78.5693,18.6667,1,False
2024-07-05 19:00:00,B2,1.2887,28.37,74.24,17.22,0.0,2020.71,2512.9,78.4029,18.6667,1,False
2024-07-05 07:00:00,C1,0.0,32.4,77.07,9.74,0.0,0.0,0.0,89.5747,8.0,1,False
2024-07-05 08:00:00,C1,0.3562,31.68,75.5,21.45,0.0,632.93,694.55,88.8495,8.0,1,False
2024-07-05 09:00:00,C1,1.2887,27.57,82.48,14.04,0.0,2317.28,2512.9,89.9098,8.0,1,False
2024-07-05 10:00:00,C1,2.4413,45.52,73.36,19.74,0.0,4325.28,4760.51,88.5859,8.0,1,False
2024-07-05 11:00:00,C1,3.3738,42.57,70.47,17.84,0.0,5993.38,6578.87,88.8229,8.0,1,False
2024-07-05 12:00:00,C1,3.73,45.64,80.93,9.64,0.0,6656.24,7273.42,89.2268,8.0,1,False
2024-07-05 13:00:00,C1,3.3738,44.98,89.76,7.73,0.0,6054.56,6578.87,89.7297,8.0,1,False
2024-07-05 14:00:00,C1,2.4413,46.17,78.09,13.56,0.0,4304.35,4760.51,88.1573,8.0,1,False
2024-07-05 15:00:00,C1,1.2887,32.95,72.57,7.08,0.0,2306.41,2512.9,89.4882,8.0,1,False
2024-07-05 16:00:00,C1,0.3562,31.35,81.57,10.48,0.0,637.93,694.55,89.552,8.0,1,False
2024-07-05 17:00:00,C1,0.0,29.13,71.39,15.38,0.0,0.0,0.0,88.4496,8.0,1,False
2024-07-05 18:00:00,C1,0.3562,27.41,86.01,9.67,0.0,631.47,694.55,88.6444,8.0,1,False
2024-07-05 19:00:00,C1,1.2887,30.91,80.66,11.49,0.0,2307.12,2512.9,89.5155,8.0,1,False
2024-07-05 07:00:00,C2,0.0,29.0,83.39,24.88,0.0,0.0,0.0,88.0543,9.0,1,False
2024-07-05 08:00:00,C2,0.3562,31.38,79.3,6.2,0.0,629.35,694.55,88.3475,9.0,1,False
2024-07-05 09:00:00,C2,1.2887,30.37,89.15,8.51,0.0,2293.14,2512.9,88.9733,9.0,1,False
2024-07-05 10:00:00,C2,2.4413,45.21,71.93,14.01,0.0,4272.48,4760.51,87.5047,9.0,1,False
2024-07-05 11:00:00,C2,3.3738,46.54,76.95,18.3,0.0,5959.08,6578.87,88.3147,9.0,1,False
2024-07-05 12:00:00,C2,3.73,42.91,89.85,23.54,0.0,6544.81,7273.42,87.733,9.0,1,False
2024-07-05 13:00:00,C2,3.3738,45.24,86.84,15.42,0.0,5890.38,6578.87,87.2964,9.0,1,False
2024-07-05 14:00:00,C2,2.4413,46.53,72.55,21.52,0.0,4278.38,4760.51,87.6254,9.0,1,False
2024-07-05 15:00:00,C2,1.2887,31.69,84.17,5.72,0.0,2270.96,2512.9,88.1127,9.0,1,False
2024-07-05 16:00:00,C2,0.3562,29.16,71.75,23.74,0.0,623.06,694.55,87.4647,9.0,1,False
2024-07-05 17:00:00,C2,0.0,30.32,76.11,12.94,0.0,0.0,0.0,87.5551,9.0,1,False
2024-07-05 18:00:00,C2,0.3562,30.09,88.39,14.94,0.0,634.55,694.55,89.0779,9.0,1,False
2024-07-05 19:00:00,C2,1.2887,32.95,87.03,9.17,0.0,2253.48,2512.9,87.4343,9.0,1,False
2024-07-06 07:00:00,A1,0.0,29.28,87.56,22.36,0.0,0.0,0.0,67.0409,30.0,1,False
2024-07-06 08:00:00,A1,0.5037,31.84,85.8,11.09,0.0,674.49,982.26,66.9506,30.0,1,False
2024-07-06 09:00:00,A1,1.8225,28.04,83.9,11.92,0.0,2438.95,3553.86,66.9125,30.0,1,False
2024-07-06 10:00:00,A1,3.4526,47.85,82.82,21.45,0.0,4600.36,6732.53,66.6221,30.0,1,False
2024-07-06 11:00:00,A1,4.7713,45.64,85.3,8.5,0.0,6392.41,9304.13,66.9875,30.0,1,False
2024-07-06 12:00:00,A1,5.2751,45.02,77.97,7.93,0.0,7111.73,10286.39,67.4089,30.0,1,False
2024-07-06 13:00:00,A1,4.7713,42.15,72.7,24.26,0.0,6364.52,9304.13,66.6952,30.0,1,False
2024-07-06 14:00:00,A1,3.4526,45.3,89.32,13.65,0.0,4620.0,6732.53,66.9065,30.0,1,False
2024-07-06 15:00:00,A1,1.8225,29.64,72.11,17.82,0.0,2443.31,3553.86,67.0322,30.0,1,False
2024-07-06 16:00:00,A1,0.5037,28.3,82.39,18.0,0.0,665.04,982.26,66.0123,30.0,1,False
2024-07-06 17:00:00,A1,0.0,27.35,89.9,6.16,0.0,0.0,0.0,66.8933,30.0,1,False
2024-07-06 18:00:00,A1,0.5037,31.17,89.67,9.78,0.0,682.5,982.26,67.7454,30.0,1,False
2024-07-06 19:00:00,A1,1.8225,31.15,71.25,15.19,0.0,2430.96,3553.86,66.6933,30.0,1,False
2024-07-06 07:00:00,A2,0.0,32.98,86.28,17.3,0.0,0.0,0.0,80.5154,16.3333,1,False
2024-07-06 08:00:00,A2,0.5037,30.16,78.52,7.61,0.0,817.46,982.26,81.1414,16.3333,1,False
2024-07-06 09:00:00,A2,1.8225,32.32,79.0,8.89,0.0,2913.23,3553.86,79.9242,16.3333,1,False
2024-07-06 10:00:00,A2,3.4526,46.97,84.67,20.39,0.0,5529.76,6732.53,80.0816,16.3333,1,False
2024-07-06 11:00:00,A2,4.7713,42.07,78.32,14.63,0.0,7611.79,9304.13,79.7657,16.3333,1,False
2024-07-06 12:00:00,A2,5.2751,45.21,74.3,5.24,0.0,8481.63,10286.39,80.3935,16.3333,1,False
2024-07-06 13:00:00,A2,4.7713,43.45,89.52,21.03,0.0,7716.47,9304.13,80.8626,16.3333,1,False
2024-07-06 14:00:00,A2,3.4526,42.66,80.96,14.09,0.0,5569.63,6732.53,80.659,16.3333,1,False
2024-07-06 15:00:00,A2,1.8225,32.07,71.96,14.76,0.0,2950.85,3553.86,80.9563,16.3333,1,False
2024-07-06 16:00:00,A2,0.5037,31.42,79.52,12.52,0.0,810.44,982.26,80.445,16.3333,1,False
2024-07-06 17:00:00,A2,0.0,29.37,79.19,20.7,0.0,0.0,0.0,80.2243,16.3333,1,False
2024-07-06 18:00:00,A2,0.5037,31.13,78.75,10.09,0.0,809.31,982.26,80.3321,16.3333,1,False
2024-07-06 19:00:00,A2,1.8225,32.05,70.77,23.04,0.0,2959.24,3553.86,81.1866,16.3333,1,False
2024-07-06 07:00:00,B1,0.0,30.96,87.9,17.73,0.0,0.0,0.0,90.412,7.6667,1,False
2024-07-06 08:00:00,B1,0.5037,30.68,71.33,15.37,0.0,896.94,982.26,89.0305,7.6667,1,False
2024-07-06 09:00:00,B1,1.8225,30.07,83.6,5.83,0.0,3264.57,3553.86,89.5633,7.6667,1,False
2024-07-06 10:00:00,B1,3.4526,42.51,84.33,6.44,0.0,6145.21,6732.53,88.9945,7.6667,1,False
2024-07-06 11:00:00,B1,4.7713,44.1,85.49,18.23,0.0,8460.53,9304.13,88.6598,7.6667,1,False
2024-07-06 12:00:00,B1,5.2751,43.11,73.48,6.97,0.0,9373.54,10286.39,88.8475,7.6667,1,False
2024-07-06 13:00:00,B1,4.7713,43.59,70.42,6.64,0.0,8581.38,9304.13,89.9262,7.6667,1,False
2024-07-06 14:00:00,B1,3.4526,47.81,75.91,20.38,0.0,6193.43,6732.53,89.6928,7.6667,1,False
2024-07-06 15:00:00,B1,1.8225,28.23,72.43,17.3,0.0,3230.27,3553.86,88.6224,7.6667,1,False
2024-07-06 16:00:00,B1,0.5037,31.65,82.88,15.61,0.0,907.55,982.26,90.084,7.6667,1,False
2024-07-06 17:00:00,B1,0.0,32.88,82.04,16.65,0.0,0.0,0.0,89.0116,7.6667,1,False
2024-07-06 18:00:00,B1,0.5037,31.49,86.24,18.13,0.0,904.66,982.26,89.7973,7.6667,1,False
2024-07-06 19:00:00,B1,1.8225,32.57,74.49,12.44,0.0,3249.54,3553.86,89.1509,7.6667,1,False
2024-07-06 07:00:00,B2,0.0,29.59,78.79,17.26,0.0,0.0,0.0,74.7471,21.8333,1,False
2024-07-06 08:00:00,B2,0.5037,32.32,82.92,10.72,0.0,756.15,982.26,75.056,21.8333,1,False
2024-07-06 09:00:00,B2,1.8225,31.9,87.23,21.93,0.0,2734.77,3553.86,75.0283,21.8333,1,False
2024-07-06 10:00:00,B2,3.4526,46.53,79.21,21.84,0.0,5184.61,6732.53,75.0831,21.8333,1,False
2024-07-06 11:00:00,B2,4.7713,46.37,85.53,18.12,0.0,7186.41,9304.13,75.308,21.8333,1,False
2024-07-06 12:00:00,B2,5.2751,47.91,88.75,5.86,0.0,7939.74,10286.39,75.2572,21.8333,1,False
2024-07-06 13:00:00,B2,4.7713,42.99,72.63,19.52,0.0,7111.05,9304.13,74.5183,21.8333,1,False
2024-07-06 14:00:00,B2,3.4526,45.04,86.81,19.66,0.0,5172.13,6732.53,74.9024,21.8333,1,False
2024-07-06 15:00:00,B2,1.8225,30.25,81.81,15.17,0.0,2750.5,3553.86,75.4598,21.8333,1,False
2024-07-06 16:00:00,B2,0.5037,31.13,87.47,17.73,0.0,760.11,982.26,75.4494,21.8333,1,False
2024-07-06 17:00:00,B2,0.0,31.57,73.2,14.23,0.0,0.0,0.0,74.2863,21.8333,1,False
2024-07-06 18:00:00,B2,0.5037,31.8,74.08,16.1,0.0,756.21,982.26,75.0622,21.8333,1,False
2024-07-06 19:00:00,B2,1.8225,31.4,82.32,8.76,0.0,2724.31,3553.86,74.7414,21.8333,1,False
2024-07-06 07:00:00,C1,0.0,30.33,70.1,20.22,0.0,0.0,0.0,89.5983,8.0,1,False
2024-07-06 08:00:00,C1,0.5037,27.21,84.91,9.05,0.0,893.56,982.26,88.6951,8.0,1,False
2024-07-06 09:00:00,C1,1.8225,28.96,72.98,11.11,0.0,3241.83,3553.86,88.9395,8.0,1,False
2024-07-06 10:00:00,C1,3.4526,47.26,89.93,12.37,0.0,6160.08,6732.53,89.2098,8.0,1,False
2024-07-06 11:00:00,C1,4.7713,47.32,81.86,12.83,0.0,8575.4,9304.13,89.8635,8.0,1,False
2024-07-06 12:00:00,C1,5.2751,44.48,83.91,5.06,0.0,9368.55,10286.39,88.8002,8.0,1,False
2024-07-06 13:00:00,C1,4.7713,46.77,71.86,16.76,0.0,8420.2,9304.13,88.2372,8.0,1,False
2024-07-06 14:00:00,C1,3.4526,44.89,82.85,6.3,0.0,6189.18,6732.53,89.6313,8.0,1,False
2024-07-06 15:00:00,C1,1.8225,30.36,82.07,18.53,0.0,3272.14,3553.86,89.7711,8.0,1,False
2024-07-06 16:00:00,C1,0.5037,31.83,75.4,21.5,0.0,906.73,982.26,90.003,8.0,1,False
2024-07-06 17:00:00,C1,0.0,27.35,76.68,20.7,0.0,0.0,0.0,88.5909,8.0,1,False
2024-07-06 18:00:00,C1,0.5037,31.25,85.77,15.35,0.0,896.61,982.26,88.9983,8.0,1,False
2024-07-06 19:00:00,C1,1.8225,28.97,78.68,6.77,0.0,3223.23,3553.86,88.4292,8.0,1,False
2024-07-06 07:00:00,C2,0.0,28.32,81.96,19.71,0.0,0.0,0.0,85.4032,11.5,1,False
2024-07-06 08:00:00,C2,0.5037,30.82,85.71,7.37,0.0,856.21,982.26,84.9879,11.5,1,False
2024-07-06 09:00:00,C2,1.8225,29.46,86.8,12.68,0.0,3150.25,3553.86,86.427,11.5,1,False
2024-07-06 10:00:00,C2,3.4526,43.11,77.24,11.69,0.0,5968.98,6732.53,86.4423,11.5,1,False
2024-07-06 11:00:00,C2,4.7713,42.16,70.48,21.63,0.0,8232.64,9304.13,86.2716,11.5,1,False
2024-07-06 12:00:00,C2,5.2751,43.79,88.81,10.19,0.0,9027.8,10286.39,85.5704,11.5,1,False
2024-07-06 13:00:00,C2,4.7713,44.58,87.45,21.84,0.0,8074.62,9304.13,84.6158,11.5,1,False
2024-07-06 14:00:00,C2,3.4526,44.75,79.66,7.67,0.0,5921.64,6732.53,85.7568,11.5,1,False
2024-07-06 15:00:00,C2,1.8225,27.48,84.56,14.93,0.0,3106.75,3553.86,85.2336,11.5,1,False
2024-07-06 16:00:00,C2,0.5037,31.59,73.18,17.2,0.0,869.74,982.26,86.3306,11.5,1,False
2024-07-06 17:00:00,C2,0.0,27.81,85.03,18.14,0.0,0.0,0.0,85.2715,11.5,1,False
2024-07-06 18:00:00,C2,0.5037,28.57,74.94,23.13,0.0,860.86,982.26,85.4499,11.5,1,False
